"rab.all"	"rab.win.OVA.H"	"rab.win.OVA.R"	"rab.sample.C17"	"rab.sample.C29"	"rab.sample.C41"	"rab.sample.C53"	"rab.sample.C65"	"rab.sample.C77"	"rab.sample.C89"	"rab.sample.C6"	"rab.sample.C16"	"rab.sample.C28"	"rab.sample.C40"	"rab.sample.C52"	"rab.sample.C64"	"rab.sample.C76"	"rab.sample.C88"	"rab.sample.C5"	"diff.btw"	"diff.win"	"effect"	"overlap"	"we.ep"	"we.eBH"	"wi.ep"	"wi.eBH"	"label"
"Lachnospiraceae_UCG.004"	-3.45651690358514	-3.01235034010559	-3.8216401353029	-2.35709918207545	-2.50862287723768	-1.31678536171955	-1.38404552837208	-8.28774552683457	-6.90434998717322	-3.62046905610904	-6.51917247566013	-3.54818013353963	-6.94499265966755	-2.25275415707478	-1.16252790188779	-0.782744531071017	-7.66484678949056	-4.23424608574615	-7.10357584138847	-0.0192154806976035	4.82712014451624	-0.00411365656159146	0.49804687562089	0.689002587029912	0.826374383395131	0.846940559440559	0.929026046446814	"Not significant"
"Lachnospiraceae_UCG.006"	-0.755323246963729	-0.879167343791597	-0.611025236545323	-0.888969662153849	0.134384161053493	-0.497033365450962	-0.848757384645651	-3.17426552927491	-2.50861710583996	-0.0422934066416802	-3.08921685770413	-0.236394151022409	-1.81309053853563	-0.0166747622303598	-0.43235373911801	-0.560539756258962	-7.40064118462589	-1.49305119688135	-0.357515108230672	-0.184977589564038	1.98986153032352	-0.0581983775084023	0.455078139396467	0.793773727504196	0.891936256769386	0.775240384615385	0.891043390199528	"Not significant"
"Lachnospiraceae_UCG.010"	-3.54446298002712	-3.04941881927792	-5.7290526705089	-2.15836055462268	-3.05054691342442	-3.37990730298477	-2.52549323608496	-2.47130617951111	-7.62926876005647	-3.10676769911985	-6.97931438682807	-1.64130089874687	-3.27624254481058	-2.2994248785644	-7.74533462916826	-7.78089043103901	-7.20653004803788	-8.2670590440339	-7.39980303906218	1.77978344716686	4.62849573553411	0.31575034925953	0.351562551747701	0.301511245814529	0.528168809493764	0.371422154234654	0.631148288875017	"Not significant"
"Lactobacillus"	3.45569492989709	3.44764123627493	3.46567722733836	3.83521783176074	3.24995298633774	3.66206760671715	3.30166821612314	3.54366244838419	3.00698210913874	1.22207708212006	5.04268876677745	2.32524627768685	3.75936873834542	3.58283920539533	2.45658664428807	3.26557743458067	4.04023784549484	2.51751519592426	4.19070316828406	0.0753934335684776	1.45400292418823	0.0631201428079349	0.478515631842323	0.832044377722756	0.919715624523361	0.875649524087024	0.94158058006885	"Not significant"
"Marvinbryantia"	-3.42220902706102	-7.71862983221664	-1.88641998467613	-7.97838639302356	-8.63141259964713	-8.81176039522538	-8.35829144930133	-8.19035973994307	-8.90953630812978	-3.35190719055438	-7.340015080899	-0.228613039217819	-2.94773163721445	-1.54873639013092	-2.76470014559209	0.0746646799683646	-2.93051427160713	-2.46432920768253	-1.28324546340356	-5.93308979764676	3.42513484152889	-1.57492672852965	0.0155970383678886	0.00146194978983532	0.028977311181564	0.000469842657342657	0.0125360287860288	"Significant"
"Mollicutes_RF39"	4.45130353798398	4.20347091295708	4.73419221345092	4.5647198760849	3.61581703676917	3.58569363001392	4.39833667134278	3.93616604122704	3.81449771267111	4.58876931022692	4.66230128682047	4.22444141308684	4.98513489040436	5.24962522295544	3.48535518243166	4.28821764346871	4.5546703677703	4.90027639560704	5.59790914673892	-0.545106095921456	0.839520785340607	-0.604817692947377	0.269005940945799	0.119085906394582	0.353485051313723	0.14644764957265	0.407739646274561	"Not significant"
"Muribaculaceae"	9.86811320323828	9.41313707031958	10.2366571107037	9.90850474872728	9.21411119847337	9.06426618456077	8.71312897319877	9.5526743142912	10.4416173069704	9.21135077252825	10.9258297280222	10.0595788306768	10.7737425660725	9.51257743568208	10.3516367166546	9.44423960306553	10.9639194572662	9.8494659160457	10.9465582276656	-0.649888622338565	1.03835925573669	-0.605599945152669	0.232421994197863	0.108385759940185	0.340251787764101	0.105893065268065	0.338868547942361	"Not significant"
"Muribaculum"	5.36361669704071	5.32399084889693	5.62655471743183	5.39518591989259	5.3077156018235	5.001168013572	5.45365820262106	4.56584264438816	5.89515305495748	4.18053465127678	6.7291544133395	5.11949717997713	6.0982410666886	5.26827527492842	5.8577029274824	5.02732103358675	6.37089455724141	4.64618863335049	6.79472696551909	-0.328406307933774	1.16210093238864	-0.254587813697172	0.392578160800936	0.40729012315924	0.646869839749619	0.501131507381507	0.747871625037228	"Not significant"
"Odoribacter"	5.57061811303287	5.44715021884047	5.6236358305157	6.34313697137486	5.1412996574961	4.60647037899926	5.40927975963686	5.06313458312109	5.50912178135003	6.13856647347925	6.06415748112567	5.69163947905068	5.83492147065784	5.20791275164184	5.60349140339097	4.78936359376971	6.22433190010479	5.35388140081189	5.89520353015474	-0.046108915164532	0.791093320026719	-0.0587635803455879	0.477582853116653	0.808039701981109	0.893406342031623	0.808883304195804	0.909459662620068	"Not significant"
"Olsenella"	-7.54138619201527	-7.89411615740641	-7.22249694408382	-7.29417527071448	-8.44996828708225	-8.81503016940721	-8.10224938972535	-7.76279129405669	-7.1672505008528	-7.78516864384639	-7.1926431787183	-7.55621444391096	-7.57133619344202	-7.99393985031135	-7.45807611022571	-7.30375750940144	-7.05171213690201	-8.07083669283063	-3.08796279696881	-0.743168116624714	4.66131877399058	-0.132524823651799	0.426900608448015	0.504055086320209	0.684384976619156	0.521581196581197	0.717642767434148	"Not significant"
"Oscillibacter"	3.2340517668189	3.21531964292808	3.2577642325831	3.46319877777541	2.99953919955604	3.40784968635192	3.13102232151133	3.16006281854273	3.05153667436096	3.65898712979086	2.90212922488856	4.5533752668896	2.83994864306114	3.15689233390832	3.98941922502849	4.01340814246403	3.19390350056238	3.23024235592609	2.53709727504116	-0.107718579856547	0.747430313288146	-0.150094293885202	0.445312517595153	0.469366960090496	0.684419732050886	0.65095304001554	0.824673763514793	"Not significant"
"Parabacteroides"	4.53616591348456	4.82185952527258	3.46079455052622	4.32896247301145	3.25363736508507	3.36544418190895	5.30523118457184	5.03312349671094	5.44096208043755	4.78147236097673	4.88716071602198	4.97701951633094	2.29404740918001	2.67063687152365	3.49056321129552	4.69909460397864	3.06039928590963	5.59674048818193	3.40323096614116	0.760030445450306	1.61703589789102	0.506664977674848	0.311890907592836	0.162529989914439	0.435122643606645	0.224514374514374	0.523519954778186	"Not significant"
"Parasutterella"	5.7226460885662	5.31304251615072	6.26076279232738	5.51268717964011	5.13528172626675	4.65791209702615	4.38796779783241	5.69717374742626	5.90057069167249	4.27039591306132	7.34607761068858	5.77706471741069	6.82381505097742	5.51718822070926	5.83211658070139	5.48862992519908	7.19797714670024	6.58792883529261	7.12330516451375	-1.05343208998873	1.30775179386174	-0.784091675555344	0.218323717405439	0.0571243484654038	0.238997242546318	0.0757223679098679	0.273813083470723	"Not significant"
"Peptococcaceae"	1.71946563031399	1.48542850334086	2.15962059871585	0.629521611223447	1.23272956675136	0.82283976408939	1.88624377345789	1.43819299279319	1.79282370677446	2.38611829911781	1.61584715277077	2.35655977937373	1.39610869331609	1.98896521064311	2.74365042046731	2.39124308050243	0.92725955783238	2.49562141095932	0.985048027262484	-0.462038633031618	1.02416660930261	-0.455167608543267	0.294921953377789	0.233651615681673	0.498892066938107	0.257636460761461	0.553457019597522	"Not significant"
"Prevotellaceae_UCG.001"	5.42690255193381	5.2631737148768	5.48221651984658	5.99565478303105	5.06307364963917	4.63950032209184	4.99538142788373	5.43931458798872	6.46158991625694	3.95481568442119	6.61789079653178	5.91905443600374	5.18877506214983	4.22524898917177	5.41366199626361	5.23025156022957	5.48368561647304	6.07259167909747	6.53482158555458	-0.180055356107221	1.15712714001776	-0.142048793987238	0.439453144533743	0.766161831200608	0.87780119726738	0.728762383449883	0.870754880170613	"Not significant"
"Pseudoflavonifractor"	-6.76312512270339	-7.17464688846086	-6.3004906699472	-7.21941880569239	-8.76029518565437	-7.86103287583967	-7.61799601245004	-4.54070335386216	-6.97421644873379	-7.91965412555067	-6.62904398822435	-2.61660860464505	-6.57538776321371	-4.20295012145332	-7.8216990921928	-7.56109188930952	-6.66285014153516	-7.96947864348778	-6.93295570732153	-0.987776518961838	4.41343052829273	-0.204266981519236	0.403508803665971	0.452171825899705	0.646775097148179	0.482536907536907	0.692872923765927	"Not significant"
"Rhodospirillales"	3.73042525111537	3.55139803687953	3.97096963621637	4.15167097570954	3.13576777234872	2.88823741032193	3.29347545529896	4.76036926947955	3.83163706627097	2.45442852459426	4.05531846511946	3.04192011672316	4.80891599498132	2.8208005979038	4.67953502997541	3.6403587311824	3.12250063679815	4.14797518975984	4.46713065926953	-0.251201725592178	1.19645020809801	-0.214764577580509	0.393762218466909	0.495089829988531	0.703158254869336	0.543066482128982	0.773141238567193	"Not significant"
"Rikenellaceae_RC9_gut_group"	0.615378091116303	0.319860559059075	1.06739247717075	1.08754007609117	-0.320314689857404	-0.721294989375663	-1.50645222341177	0.0478761238405161	1.64468752663407	0.584813343246969	0.857313366843957	1.36323438659241	0.731943742387681	0.0962006454076159	2.10966730878185	-0.0540596004064309	2.61383032956768	0.233601973205525	2.17964827305353	-0.956816803638618	1.58115088113381	-0.590885698095944	0.272904574031049	0.101989300473218	0.332544833208784	0.145265151515151	0.415694858132854	"Not significant"
"Romboutsia"	1.78159780344099	1.88012276050351	1.50593060598422	2.51040576875484	1.71800596562745	2.08879748306659	1.86245660356835	1.63797210851861	1.77108792291046	1.00423657765588	3.05058762258914	1.7752700880654	2.21069959565452	1.91045792352434	0.41411882260003	0.731881900624442	2.61890395902516	0.993796231819143	1.10093194391959	0.489664760062367	0.995197428134151	0.438115311924057	0.327485442126066	0.21154432338355	0.48085865510503	0.303531711344211	0.59344113129604	"Not significant"
"Roseburia"	4.60800333119951	5.17639350249551	4.31470320990936	4.24116540864384	5.23153264837008	5.17026972205393	5.36237638823805	5.00334072036876	4.04596556983233	6.02727183668406	5.31922831265585	4.64293854278924	3.90675971161457	4.39403179852994	4.21040962072564	4.98327534452787	3.42847248811575	4.49940275814897	3.38890745501957	0.876124554230395	0.938805216414827	0.935737327401266	0.15625020721677	0.0167834754824141	0.119565885306603	0.0227309149184149	0.119800744349858	"Not significant"
"Ruminiclostridium"	3.24300290632501	3.25049019207392	3.12670151716963	3.29104902691298	3.2856534551068	2.9592467584093	3.24007687190854	3.22016816741893	3.44555220938457	4.0508278318401	2.10569514213178	1.9008605081203	2.73974710141885	3.54423582014826	3.82005310426566	5.07834132631287	2.00647279296796	3.36277608281891	2.54971495316293	0.169344108762439	1.1822750307871	0.142466868478738	0.457031263761007	0.8497712122387	0.924581858722761	0.810978778166278	0.912041177791596	"Not significant"
"Ruminiclostridium_5"	1.74075081017666	1.72416297335454	1.78189844937143	3.28610067305533	2.33169013496595	0.710130568988832	3.71073995285345	0.921845412599074	1.80066817592428	1.57965898413053	1.47711992412989	0.33440591218624	2.50592365865175	2.31093956367629	1.95445813650942	2.35595478477738	1.53655323889468	-0.00445397212717058	1.35157990165983	0.287762859072615	1.54113809636414	0.199233869351819	0.429687522802641	0.419986827771959	0.649412013459178	0.653605769230769	0.834326246829525	"Not significant"
"Ruminiclostridium_6"	0.828505055845886	2.78158988361309	0.0525991791550888	2.72739653141359	3.55849223626633	0.39865993924856	4.20272089595986	2.94452652443117	0.959836635647335	0.969312750708681	2.95499799869033	0.476902672186691	0.292179695240396	0.771223223794402	-0.222453906550282	-1.0438357063455	-2.27140415111514	1.18870445189804	-0.291969940490335	2.56076559467225	1.96445281268707	1.26745452387588	0.078125465510828	0.0019662417504963	0.0379516086924423	0.00390928515928516	0.0417238997183914	"Significant"
"Ruminiclostridium_9"	4.75672373369727	4.82476682536323	4.71833555219175	5.67769582640067	4.60137971272343	4.15309217483578	5.09999003903682	4.62096086832786	4.75898462670101	4.99886342582639	4.88704324781511	4.82063633395586	4.67687400885055	4.45354683208593	4.86525985906971	5.05295172725088	3.33025309042098	4.74626132642303	4.60936127298212	0.143404393586476	0.623006526788382	0.177036892924927	0.380116999341048	0.330440694839281	0.57672823462484	0.50621722027972	0.731284969349087	"Not significant"
"Ruminococcaceae"	3.54730637425276	3.79974260786045	3.26721013132354	3.85421639070773	4.28305975090396	2.90488445010698	3.69932448623337	3.46928165883275	4.32049014587059	3.61664608953345	4.30012708471158	3.0319121377261	2.46496163710184	3.48085555392817	3.62604527655058	3.81581623420959	2.94253928668767	3.40592211848453	2.95273121279241	0.581275331793687	0.714248078534032	0.781770241872924	0.189453285717847	0.0401387862877031	0.188532329884358	0.0526927933177933	0.208532577799946	"Not significant"
"Ruminococcaceae_NK4A214_group"	-1.05178291294771	-1.78185373245219	0.378163464776663	-1.59022873072597	-4.95835169557577	-2.01800940643887	-1.581142940674	-5.8207421202164	-1.27590252869154	-0.458695013237101	-1.7944002290951	-3.05713138936786	0.0634760142862971	-0.972623468712996	0.526882679130806	0.672085427346203	0.315461762952291	1.09188961304892	0.533250021979831	-2.15438715596589	2.28731112453471	-0.897892436952308	0.119140913411313	0.0192797191262216	0.130197062305436	0.00863806332556333	0.0684305357104617	"Significant"
"Ruminococcaceae_UCG.002"	-6.65733266896978	-6.75761454733853	-6.60825886616978	-7.54620502290696	-8.51555567025126	-9.12002761189886	-4.36636951512526	-2.34100020929379	-6.9853568288168	-7.95469888109645	-7.00314960181287	-7.76532368135337	-7.77928512339864	-8.06579051795641	-3.73408282854913	-7.10521738737168	-7.66150503203143	-3.41283345500642	-7.88648790266297	-0.141828631705603	5.05554749248699	-0.0269022953675556	0.489278755833123	0.627799992931047	0.783741728554383	0.673572261072261	0.829205240655356	"Not significant"
"Ruminococcaceae_UCG.003"	0.723395096402333	0.381078868163084	0.864515541175216	0.592101478236714	1.57781664536913	0.963199619285685	-0.332215891041264	-0.370485434049204	1.70561422876554	0.213659683617775	-0.415337944904114	-0.0268297035324823	0.816465853551403	2.09064009461934	0.913149096193475	1.06387472805728	0.244911798741042	0.645279834214085	1.15071794565526	-0.392385295612405	1.14012404366472	-0.327952223750318	0.376953166637119	0.38000777296313	0.625960500951676	0.418945464257964	0.693077296734316	"Not significant"
"Ruminococcaceae_UCG.005"	1.3203935795826	1.56575641180072	0.911723122344691	1.32053978431197	1.46952335478412	0.800331097037231	2.01171705245528	2.44462865389944	1.28087056407604	1.89965157741094	1.57182965868703	1.29556628890852	0.975653987385986	0.611326098610133	2.32958155957525	0.810559805237502	-1.15756382744666	1.5070578795803	0.250525580655063	0.683451393436398	1.06686205382	0.573225874593165	0.218750130789157	0.0996225144830058	0.327414914934492	0.102555604118104	0.325065434927649	"Not significant"
"Ruminococcaceae_UCG.009"	1.48943415773992	1.48335319438688	1.50556131957502	0.214969222990011	1.38410655127639	1.51176579495619	1.67931149282335	1.73685524112055	1.16319323527333	2.02875269817433	1.23715922546844	1.79617690883016	1.40646709765408	1.27174492773868	2.12410730246318	1.6102164720267	0.471231009791684	1.98141876205181	0.0666802754221951	-0.0598546402415661	0.894476981102522	-0.0552530548530804	0.474609383092319	0.797212806590403	0.893758222603206	0.7923429001554	0.896938385914678	"Not significant"
"Ruminococcaceae_UCG.010"	-0.213531925848828	-0.557951584169144	0.127337180364528	-0.827880261742142	-0.736324854568825	-0.490513697974484	-1.33952293904146	0.364568712244517	-0.112840657807976	-2.64851479264336	1.59203430633537	0.218870102707165	1.98719440006358	-1.47627882715641	0.543249576204111	-0.930160645062339	-0.112572185086234	-0.244606334536596	0.495795673824399	-0.596123072290685	1.71511792986404	-0.337619093188829	0.341796930886267	0.339146077756941	0.594834825247391	0.342988782051282	0.630034870333779	"Not significant"
"Ruminococcaceae_UCG.013"	0.433809926903546	-0.108768248818127	0.871637242042674	-0.10379636171546	-0.15841564492655	-1.36518246876399	-0.980006757571748	-0.00695633789995398	0.463747491335001	-0.113611910192021	0.397579027958063	0.600971408233243	1.16941460908594	1.41499199619604	0.297101153935232	0.772608216213216	0.732214946768215	0.939276332283731	1.08766124956723	-1.02126495851309	0.725849816661117	-1.28068637481207	0.0527350865335909	0.00365666857844596	0.047650533332296	0.00318813131313131	0.0316176682658776	"Significant"
"Ruminococcaceae_UCG.014"	6.04931466926639	5.99437712094005	6.31623189570749	7.15538709309347	5.98660888058186	5.0304688976914	6.06951739960628	5.78587506955147	6.08163438980068	4.76102620130503	7.85123371161841	6.5149053336968	6.01385707459822	6.83178224273683	5.83531858703789	4.91276498794624	6.7301316168904	5.17120019217506	7.85333341957727	-0.218062622292369	1.39007786400829	-0.122684301508977	0.446393779355188	0.76565835250222	0.882029668311445	0.748104846542346	0.879266820424838	"Not significant"
"Ruminococcus_1"	1.49982738554313	2.62353983250476	0.836416081613089	2.79301370859668	2.74291750893008	3.32022284923228	2.07888852218056	2.58844892058649	3.60141899920847	-0.635157629256354	0.635750141951524	-1.03765370517281	2.00347702358158	3.64342654669245	-0.829613217965689	-7.47035561038221	1.09383890823133	0.897054372594924	0.854958613210349	1.70234567920001	2.69418488001853	0.511303528165972	0.259765724289177	0.121893991344318	0.376656613689155	0.106630001942502	0.348627626279718	"Not significant"
"Shuttleworthia"	-6.6871232085692	-6.30167443983168	-7.04904352829039	-7.70165421884021	-8.88357723468759	-6.05688043344879	-2.48567985195595	-7.71875168112906	-7.29259008256636	-2.66220490545009	-6.58191533613056	-7.63205875252296	-7.24214201686657	-7.5503342906322	-8.05832178685191	-7.90042179456037	-6.73522760591727	-1.16969865349352	-6.85580814243687	0.777011869194496	5.35190511584048	0.145197802778659	0.435546895835284	0.588203453347226	0.753235547571403	0.612746454933955	0.784913715699689	"Not significant"
"Turicibacter"	3.76563072958175	3.92209863044082	3.23588924020128	5.1850707633745	4.05696408498512	3.70340604225483	3.8820840399525	3.7676106869553	4.89338778342599	2.73969396596988	3.93236899037739	3.79350198390656	5.23852466983124	4.4032075838811	3.22002318509017	1.80226979050541	3.01775269760405	1.82677717708014	3.23256257161438	0.655557609600872	1.39190161838025	0.44578338875532	0.307992274045756	0.190463378802103	0.464583103399374	0.210609702797203	0.508684628952339	"Not significant"
"Tyzzerella"	-2.067481976002	-2.78415859919143	-1.34141997566023	-7.5442491332814	-2.73745937244398	-3.07588822608152	-1.41096771434968	-1.30525081882159	-2.44343928589319	-2.82540768179492	-7.48026365559382	-0.824471139411841	-1.16602482192884	-5.39193750312124	-1.03798246053158	-2.94729983032716	-1.61584061389015	-0.133594645911898	-1.50237540679003	-1.33447579114425	2.81156948224047	-0.381025099298755	0.2378168786379	0.189952437594737	0.439690760320001	0.10689223970474	0.32576342172673	"Not significant"
"Tyzzerella_3"	-1.43168622143721	-0.844493617561016	-2.22957824473004	-0.384128872335315	0.546961299395035	-0.21996104012144	-1.00278350744204	-8.43007247812688	-1.85655305141744	-0.649618008461809	-6.94240680644433	-7.42090958607575	-0.371633713241631	-1.17006306793039	-2.1319205194139	-0.292498084078901	-2.35742813477527	-7.75819478452006	-7.22552470952433	1.06629179322771	5.78057915288477	0.176590710787284	0.359375048543257	0.52436373175439	0.718845067443637	0.377589597902098	0.659280310274375	"Not significant"
"UBA1819"	2.17797946798134	1.76255258352739	2.33245550248135	2.15117013527398	2.25153089732339	2.58080535851166	2.97026252644319	0.784851400434339	-0.0834625499605348	1.28054102819395	1.07732876277107	0.423934661818216	2.71536316847816	2.41389323989032	3.40238840270189	2.18599395818703	1.94424302491823	3.90550405688054	1.98827958121088	-0.804402596697563	1.5601787826718	-0.471836890971005	0.327485442126066	0.184172597994852	0.454281848596578	0.265809537684538	0.569180679896367	"Not significant"
"UC5.1.2E3"	-4.49164639658456	-6.00502071765564	-3.40171815200702	-1.95200560139789	-8.4679741562635	-8.45349085775301	-1.42481693003429	-4.28155837761467	-7.52432739662537	-7.73578277577201	-6.55365652283943	-2.93392356359935	-7.61050190467889	-1.28465344801541	-3.3688506657126	-7.25091625751413	-6.96259985171676	-3.16970973455405	-1.05520640835564	-1.87550909154094	5.0821438066086	-0.287604433303509	0.356725195625685	0.38320472025568	0.599330738800252	0.375146901709402	0.643371635071829	"Not significant"
