"rab.all"	"rab.win.H"	"rab.win.RT"	"rab.sample.B169"	"rab.sample.B170"	"rab.sample.B171"	"rab.sample.B172"	"rab.sample.B173"	"rab.sample.B174"	"rab.sample.B175"	"rab.sample.B176"	"rab.sample.B184"	"rab.sample.B185"	"rab.sample.B186"	"rab.sample.B187"	"rab.sample.B188"	"rab.sample.B189"	"rab.sample.B190"	"rab.sample.B191"	"diff.btw"	"diff.win"	"effect"	"overlap"	"we.ep"	"we.eBH"	"wi.ep"	"wi.eBH"	"label"
"Lachnospiraceae_UCG.004"	-2.68160576139391	-5.49199881115334	-0.775506502877189	-1.51897782592915	-6.01216343488594	-5.61924626340889	-6.45719581002063	-7.03339585754962	-2.00990979743077	-6.94235675533972	-6.4912010965289	-1.12796996002959	-1.52113348573084	-0.484330177818931	-5.1980205951328	0.543227930507332	0.478411231447352	-5.8967321662442	0.348975369092866	-4.047358022957	4.59398780852492	-0.796428817355555	0.158203328967884	0.0672230748610789	0.198162685124153	0.0335664335664336	0.139415872194217	"Not significant"
"Lachnospiraceae_UCG.006"	-0.212088061323601	-0.346316492779964	-0.0518735957581917	-0.46846829049401	-6.03256480603592	-1.13192153367846	0.147272355473874	0.0850271767186275	-0.0595567977086855	-0.0660438035674646	-6.67787231314643	-0.52562766970407	0.0589055891543913	-0.184853431850011	-5.32438892885822	1.24048129064242	-0.931593033418336	0.293033030636221	0.732060009832592	-0.581819464209384	2.89059450251263	-0.179330852221696	0.350877244812951	0.435306575096071	0.60886924213389	0.393847125097125	0.57285805081543	"Not significant"
"Lachnospiraceae_UCG.010"	-4.94506946433189	-6.09524634308532	-3.23262339823247	-6.87876808275035	-6.15890204896639	-6.10739004020481	-7.0804009396155	-7.30267033131058	-1.75757378564917	-6.71700483274869	-5.93234854328096	-6.96653214551765	-1.09179347653405	-2.59243859758427	-5.19767342936693	-7.22370687655191	-5.27055361733001	-1.65354328127133	-1.75745080897831	-2.29766867501782	5.05337503891679	-0.397657053090311	0.312500069357993	0.335505341571254	0.491548897675747	0.273862422299922	0.445930018711272	"Not significant"
"Lactobacillus"	5.48466157360396	6.18546197630313	4.03080027194225	5.74161953744352	6.18040004003498	6.2527373346955	6.32411890177262	6.05487942003604	4.03387318520062	6.49030129847529	6.35029859327	4.21300100086102	3.57241157236115	4.53639557561106	5.41992774758867	2.37242751493492	3.82874353055899	5.53467758436278	2.03418205679463	2.02882028465729	1.70273265023737	1.23469640307097	0.0722661320199236	0.00347510072922731	0.0560348689330188	0.00243055555555556	0.044277520319187	"Significant"
"Marvinbryantia"	-4.22714185720321	-2.13446071350759	-5.70828705399616	-7.03561068244017	-0.901839737728217	-1.46873794554814	-1.94433065066583	-7.13726127670739	-1.87607530427086	-6.1585100547282	-1.21420818594059	-1.20149568806064	-7.21444820154811	-6.827414168411	-5.51241377867246	-7.37125146424538	-6.33521527566601	-1.11922430920121	-8.17892636091095	1.97296848963619	5.37349397020332	0.335503206692733	0.349609427563166	0.349005309541884	0.522281291722197	0.360795454545454	0.538314531790634	"Not significant"
"Mollicutes_RF39.other"	4.48690757313287	4.60221774622967	3.44680593450721	4.18102263944298	5.20150747975387	4.49843994446531	4.46162361544375	4.42002557797695	4.54691384961068	5.04571046157108	5.89201282531345	6.24845054504285	4.83018120380075	3.25688630619496	3.68387254768998	2.20454191772098	1.06041544606915	5.621076159255	2.5380534662816	1.26909444259444	1.69701931644373	0.59265471696806	0.315789541175888	0.140521883714758	0.353924611085903	0.24264763014763	0.455554545972866	"Not significant"
"Muribaculaceae.other"	10.6284424887189	10.4226909179947	10.8720182334055	10.2800487085523	10.8358647573085	10.9722930871185	10.3031578610313	9.47275015546159	9.56855296009292	10.5001155875443	10.9523496194608	10.9237479106319	9.74092923616192	10.8421979984941	11.7947484971332	9.34150910014352	11.5248107551293	11.3939445196147	9.24782770853673	-0.375783029193824	1.29867501371988	-0.255184273302792	0.40039065797358	0.563531380582751	0.73099041236271	0.52217972999223	0.687626049102372	"Not significant"
"Muribaculum"	6.09425974633137	5.99451790133211	6.20887904084272	5.32941089771763	6.15416819166886	6.30787169435552	6.24893283519111	5.84663893763047	5.27215077412642	5.81890131889688	6.41657123552939	6.18418022572312	5.07013813485573	6.39121013395167	7.88366747931116	4.79953322535151	6.94938670967547	6.27478294907855	4.63029621253341	-0.10288218953617	1.24417597700399	-0.0761699353591131	0.460937512493874	0.796256296845839	0.869030507611125	0.816762577700078	0.876278459907215	"Not significant"
"Odoribacter"	5.13613167824931	5.14064096643908	5.11820962332926	3.82778790622646	5.57116387216988	5.68950690429874	5.04068126853318	5.27452776301995	4.14854707494638	4.71867039874684	5.65722558777107	4.78706327111193	4.00621553496922	5.44256288733004	6.74249349102589	4.70136710855364	6.94428310809241	6.12038082236069	4.60606428641739	-0.428491935496251	1.39436084745815	-0.298242223518415	0.390625036516705	0.374072511102651	0.570616731551987	0.588321921134421	0.734607829877504	"Not significant"
"Olsenella"	-5.09894517417679	-5.50999399049132	-4.67581486142974	-7.12628737743669	-5.90453601553797	-1.14234960319992	-6.83805242250443	-7.15809010376883	-2.10067561417388	-6.46966113231972	-6.2163473358739	-7.28741816128372	-7.55322603081636	0.163984663203598	-0.32475736244665	-7.5383262404476	-5.28998124021357	-5.79306634659877	-2.90448266924921	-1.13352225418364	5.71994890575069	-0.152527628530612	0.421875025456736	0.595523849363016	0.721046564672021	0.612780448717949	0.731505392260727	"Not significant"
"Oscillibacter"	3.07817973921025	2.48166218233906	3.6316789901243	2.08210636023728	2.09434649043304	3.19127846213846	1.74490386453229	3.24598433590896	3.03531752367717	2.72192721645327	1.90649877826678	3.64657607474385	4.10499371944155	2.63096466126064	2.82611962711796	3.85536889823094	4.280710358056	3.31177137474594	3.60944983152538	-1.03043821075813	0.989562925363398	-1.08278642090015	0.119140913411313	0.0076901664497684	0.075234968526368	0.0114037004662005	0.0875104358675686	"Significant"
"Parabacteroides"	3.80177122632236	4.64720919839323	3.43484666623066	3.59752853333137	5.53349964135757	4.61432338710736	4.70740681744179	4.72705689394708	2.69997091201557	5.09180614753531	4.4356697867947	3.54247005738138	2.18556346459818	3.38912857525162	4.6262907467152	2.14520838115627	3.72669168191888	3.78262001732119	2.16242298657339	1.22086793153115	1.30539376577321	0.894464522160103	0.160156450795065	0.0215119994518882	0.133102299005046	0.0268065268065268	0.136117218832709	"Not significant"
"Parasutterella"	6.73566778376457	6.91791535017438	6.19657925560642	6.28765349771574	7.2002945350505	7.36532172287933	6.89999375881926	6.62996510255306	5.83510127402029	7.11339460770874	7.01506369489611	5.98967426885605	4.80149501008847	6.90120047278127	8.48626132337126	3.7869538012349	6.40196201926975	7.0207334951725	3.71973486007048	0.728777171016874	1.57360177770133	0.429925591032968	0.289062581573385	0.189442832769442	0.3972514961623	0.244432303807304	0.447279225656945	"Not significant"
"Peptococcaceae.other"	0.875473434588629	0.554963995179876	1.29434091391895	0.603376830136234	0.389192427147488	0.252131697747185	0.0644928282146822	0.345523155873078	1.08936313067218	2.09963170906507	0.68721218864876	0.637895902145329	1.89815773555437	1.19178202871784	0.818786063007175	1.46947189482414	1.84944337727672	0.241679426942595	1.36551171203961	-0.558720426596404	0.98731201026877	-0.555172908187685	0.265107307919291	0.188468278104145	0.38095786004267	0.175169968919969	0.365609765769347	"Not significant"
"Phocea"	-6.27008572757345	-6.63565926644002	-5.89674494151026	-7.3611489951324	-5.97509378971313	-5.78906197991183	-7.1075188923106	-6.40986367100051	-7.36225642896032	-6.8483143358864	-6.45624793647667	-6.66341858059865	-7.41024564516186	-6.36883088927513	-4.99176332687039	-7.01967597490878	-5.78185127897908	-5.67364083211733	-1.34741617765335	-0.962070144310189	4.76748146861598	-0.186376294035041	0.414062528150346	0.473427024541912	0.626068478154827	0.480888209013209	0.620615490667835	"Not significant"
"Prevotellaceae_UCG.001"	5.92990876819669	6.01939455199219	5.85479155684531	4.63173434550605	6.28477795824273	6.98359914900919	6.24784028591887	4.20458978606609	5.2407906341601	5.83692806004998	7.5334860579639	5.95421255211922	4.27556321394026	5.7761914408565	6.3452149150887	3.89245889361776	6.27703544936637	6.9932714941619	4.04173520961955	0.388769154054341	1.83214312138543	0.205588577767921	0.396484409380287	0.496651183673233	0.667198484751254	0.520833333333333	0.677828721292828	"Not significant"
"Rhodospirillales.other"	5.10748284136098	5.69616231388706	3.70690427825178	4.7741713012991	7.32995462752939	5.77630866010313	4.33063954759841	5.50639721108307	5.67830075841412	5.87679551539859	5.88884721796722	5.456152486091	3.48260874782043	4.21998786411923	3.98014731348683	0.688162849662635	2.45504884781095	7.07853292842595	0.982572548116837	1.98253437524709	2.35877914340437	0.845795213653629	0.158203328967884	0.032489298303054	0.167593098859186	0.0244245337995338	0.13285735940519	"Not significant"
"Rikenellaceae_RC9_gut_group"	1.67390145010833	1.48170922956987	2.25365665592834	1.2694087096163	0.577805388736484	1.50718208433411	1.31104708500104	1.14495811977616	1.80074532992894	2.56868603240908	3.89887411579842	2.94525780893915	1.13308586230245	2.43182506155395	3.50561557599382	0.212745862169624	5.13939774132601	1.97592538332461	0.617661942370201	-0.433694191178494	2.03174286929243	-0.226441775493559	0.42773439846271	0.507800754011578	0.686232185146761	0.667374465811966	0.782665776257368	"Not significant"
"Romboutsia"	-0.460940925453647	3.40686326099376	-6.69591419957192	3.15913788760817	4.27910350040349	2.97623793440745	0.212421220723952	4.14167966444874	2.81930137920149	4.12758664323768	3.64190077571704	-6.73338143883885	-7.85142714338643	-6.52381733325044	-5.06047118848296	-7.20288303275832	-5.41075745796134	-6.00729081816353	-7.99003817620898	9.90035866265433	3.29409183112182	3.0890525565631	0.000137056276785441	5.62647077780572e-05	0.00243396364862057	0.000156614219114219	0.00776980542605543	"Significant"
"Roseburia"	3.1357700703451	2.31060891865873	4.12777818483684	1.97918035709023	2.96509476197819	2.61101191651272	1.76459960427705	-0.345073969162596	4.00679750311208	1.76058830160743	2.93829482121348	3.61859799249336	4.48119867719613	3.47620548705998	3.02443847154663	6.05188785065163	4.48376595005869	2.97091278375994	5.5763457824042	-1.80475443294424	1.68511868214771	-1.07726318758522	0.101562847017467	0.00621524410361722	0.0711403455005099	0.00555555555555556	0.0631846406568047	"Significant"
"Ruminiclostridium"	3.3393986090542	3.16588117280877	4.04012425674333	2.64409142092183	3.25744271627513	1.7657411292376	3.1884303698067	3.3233071156701	3.572969390997	3.75586045579733	1.82039636768606	3.94859180110057	4.65109699450992	2.71830461969503	1.0366566186668	5.08552821768389	4.12649206652992	2.89548662861876	4.90090666014469	-0.953510877506027	1.45009548635453	-0.586857484963949	0.280701840367273	0.20785657324074	0.412225440108233	0.17424121017871	0.377732784564108	"Not significant"
"Ruminiclostridium_5"	1.90576337446282	1.557645787316	2.48496079765745	0.801567792447913	0.0880619869815433	0.886555925933478	1.8985271515569	1.5881338700843	1.57221501606206	3.01611216511151	2.15173389314748	1.83939242650907	2.67976734305431	1.7835399905863	0.129224388767181	4.12080653029939	2.3026560338983	2.76865392408242	3.91351759720458	-1.0076469316703	1.61957059964222	-0.59650110476954	0.250000105963513	0.129433768286273	0.322053369106845	0.127497329059829	0.314119556878709	"Not significant"
"Ruminiclostridium_6"	2.12727758268245	2.89589717438174	0.856515216397627	3.69094191608279	3.03899073555866	1.28055260540343	2.83702953485098	2.89233261457941	3.02131482731691	2.99806347659771	-5.4626152087812	2.08908212872571	3.49340954536832	-2.51588164909632	-2.95014507881254	1.03227586508743	-5.71878115701064	2.1803510921793	0.643304074400822	1.86556299474175	4.35884473127477	0.410396027594435	0.248046982352662	0.286083744711904	0.480180495105044	0.101856303418803	0.289697660336907	"Not significant"
"Ruminiclostridium_9"	4.80252859886836	4.69786340893586	4.82288234172289	4.37030606471313	5.64291983182368	4.35689534186507	5.15549958287628	4.99513369207888	4.26293301749092	6.29258946169592	3.53197604331663	4.57760090276901	4.66347234292524	3.95729339050327	3.80842004939294	5.03384899136067	5.05256941189368	5.55308608677119	4.96814102786598	0.0497243977245891	1.10574030151454	0.0439829391445437	0.487329438712605	0.777853153081836	0.863798631579773	0.857373008935509	0.909697080941905	"Not significant"
"Ruminococcaceae.other"	4.50599583993111	5.06400998999078	3.94173512804098	4.11428416610922	6.84341935142871	4.16825071124805	6.24319256107583	5.87527110416288	4.8153312750461	4.50623368482436	5.3391053553927	3.71729239269433	3.18077015791089	4.73117012044556	4.64106887960279	3.84553525779277	4.62014288756377	4.00399078372675	3.65293276915815	1.12274235957152	1.17665699800947	0.916807933399905	0.16210957269554	0.0181758637585889	0.122526802808579	0.0231169871794872	0.127198794819194	"Not significant"
"Ruminococcaceae_NK4A214_group"	-0.454098755718209	-1.3971804652393	0.459490366773559	-1.85885466043092	-6.1533112844395	-1.25116606848076	-1.61051187399858	-1.02488724904242	-1.2312277827539	-1.64045699316188	2.01963243833543	1.78056305813697	1.07940471096254	0.1641632256938	-5.11453110089603	-0.250145644970286	0.795289439273468	1.1707341169665	0.0205459348943444	-1.87116499369096	2.49149325797393	-0.60129895314599	0.220703254054153	0.268189874024812	0.452232244968492	0.0692951146076146	0.235007404654895	"Not significant"
"Ruminococcaceae_UCG.002"	-6.07879793729353	-6.69189136467184	-5.25751418366067	-7.6247239675436	-6.37586059553733	-6.29560439502033	-7.15336821138116	-6.74872462851852	-7.36400425477722	-6.40416847404616	-5.66948535604716	-7.01024199333966	-7.16808399521001	-6.59587474694342	-5.46176730029343	-1.3253814809498	-5.67839868435239	-5.53148831071514	-0.796274728623506	-1.92142189312006	4.93194538193621	-0.357872139912694	0.347656303384623	0.353452374687278	0.513422204841231	0.36661081973582	0.526071509258888	"Not significant"
"Ruminococcaceae_UCG.003"	1.09382396914548	0.735139631479044	1.58375774893365	0.512401382887996	0.718826111191224	0.738674219284471	1.47448442221313	-6.72030714244171	0.929327438836201	1.30747669873552	-0.879758449827691	0.405319988774364	1.51548180206524	1.59711610482611	1.24371571815941	3.20040880332251	2.2575322313378	-0.404343089992071	2.9997816356636	-1.20839918545981	1.88875266248557	-0.462965328249623	0.222222349448559	0.123061328137308	0.319224341242986	0.0864959693084693	0.25403274718961	"Not significant"
"Ruminococcaceae_UCG.005"	1.32584185063958	-0.0892381219329961	1.71245263123622	-0.64803140967523	-0.933694173935428	2.14011334541786	-2.96137348521809	-0.047032137815938	-0.184230356231269	1.86752600915276	1.18113825263784	2.63600078947837	1.86957014614769	1.13314718422808	1.8780852898225	1.35632279963395	1.84531705666935	-0.0650056051430923	1.76058876444251	-1.5222165801797	1.94561095619545	-0.738814763921659	0.214425085475458	0.0544400012559254	0.211321271769917	0.0842511655011655	0.247026471239587	"Not significant"
"Ruminococcaceae_UCG.009"	1.32012569391554	0.904328218165769	1.75917796146677	-0.431919110286451	1.18462124072729	0.966353801501531	0.743396438567198	1.08859315817658	2.07110512221023	0.763221919971317	0.72820629959038	1.75182861688919	2.5290337174356	2.10651001152978	1.27157100369997	1.3325181956427	2.79464902418717	1.25710457578411	1.70809538294991	-0.898932435961203	0.992990945728118	-0.93628371686187	0.144249740812302	0.0210244107148358	0.122359078899646	0.0223715520590521	0.114903453369335	"Not significant"
"Ruminococcaceae_UCG.010"	2.73932487625698	2.36690662120084	3.09224148491462	2.05890502854059	1.97527788397638	2.65721113304797	2.59360423009247	2.07873019237206	-0.104969358585101	2.87921062048743	3.48021622481713	4.48823294361823	2.80995480343051	2.98532008490715	4.17810583775833	1.21890185193302	4.14038468314843	3.15020727434473	1.69398005893482	-0.920082992527884	1.56897138155938	-0.517892351085606	0.285156333761906	0.145447676690775	0.345158658353138	0.177707362082362	0.382409542079078	"Not significant"
"Ruminococcaceae_UCG.013"	0.668891996504461	0.8359135910869	0.442312447639551	0.862184007096511	-0.717733497715439	1.30789397117033	0.341787074936531	0.94350028813709	-0.429124067884735	1.84196096762574	1.15985442023758	0.64711945707784	0.266853477835247	0.826784005442779	1.45826782509803	-0.335435181339551	-0.315255912864981	1.94686455274156	-1.05808698722502	0.21984902034588	1.41544015420586	0.137162489803912	0.438596510969397	0.638992223810473	0.765447749325744	0.642407245532245	0.757687989226018	"Not significant"
"Ruminococcaceae_UCG.014"	6.47081884269772	6.77464600952423	6.04547103862225	6.92497290495787	7.79685235560575	6.38975234720336	6.40001956715696	6.49227912850457	5.79479760338326	7.95812523192831	7.20607586678775	7.70184283193642	6.52733684492629	5.86465819724559	6.1552355041933	5.23104554405891	5.78786237213544	7.57462752958237	5.14007482411689	0.672367551852943	1.27383385669442	0.515419072047486	0.298828201302579	0.189397021849996	0.396809653393379	0.182532051282051	0.389779554936653	"Not significant"
"Ruminococcus_1"	3.14187936612564	4.15538082570335	1.59651419913617	3.04797108996384	4.68568262791894	3.66881167442601	3.18583538550677	2.97882624449453	4.51872556483455	5.32894674151754	4.43807536018272	3.52519449651459	1.38564842448009	2.1296812716342	0.0506042570531804	0.501215111920383	1.88740799175311	3.58603655486451	0.654837613756372	2.33343841563357	1.6119615912454	1.39267290199342	0.0916183221720017	0.00229132706851861	0.0474240352616779	0.00580929487179487	0.0666944939874997	"Significant"
"Shuttleworthia"	-6.34781488279427	-6.09222751111945	-6.68529814952558	-7.46871925629649	-5.956904604763	-5.77921797823918	-6.87375948398813	-6.51388193887408	-1.13017174934103	-6.98188923362094	-5.8895817452502	-7.20044781127855	-6.7275371598948	-5.97330194805972	-5.44878104793969	-7.51857343952628	-5.36297883300856	-6.01207577468544	-8.72257423766653	0.621612918852975	4.68239869613668	0.118911704596368	0.438596510969397	0.474907766316384	0.624862296931586	0.508865093240093	0.644064471578782	"Not significant"
"Turicibacter"	-5.29117691316083	2.22776515083992	-6.7654989499866	4.0731520466017	5.48759938909581	1.66713350775577	2.64606208148196	2.92445190674223	-7.56796143810344	-6.8392535783205	-6.2559469403054	-7.26296676699182	-7.78303530961617	-6.20439910600931	-4.99602067815479	-7.68093131850037	-6.14940189159674	-5.78282231874761	-8.71630153458585	7.9096135266111	6.73394092383812	0.994127120510613	0.196881243375849	0.0369443396195662	0.144139275718466	0.0659406565656566	0.196428602376286	"Not significant"
"Tyzzerella"	-4.18665746389562	-6.20868249194605	-2.24891577183602	-3.01511681824864	-6.56824987179444	-5.94600673672525	-7.00788034514145	-7.23403557519514	-8.07907504842758	-6.46743435304285	-5.72652530292657	-4.34115916938722	-2.32538272540466	-2.17316999861526	-5.51524950635015	-0.232346650507356	-0.392960375306196	-5.5601194295024	-0.714215321396487	-3.73376176918625	4.31641484940599	-0.814207639893842	0.173489459011877	0.0758177913547805	0.192703273186217	0.0390758547008547	0.147958665180039	"Not significant"
"Tyzzerella_3"	-1.64341969221881	-1.26136183853157	-2.06405477649213	0.263424317154454	-6.06582456567152	-6.02201558179522	-7.43970100773034	-0.87940366832089	0.268077894918473	-1.67318829815275	0.14691307561239	-0.67845966104619	-0.861167192496185	-6.31958202725474	-5.73387862331413	-1.20769543386323	-5.8401100797813	-5.53122117069398	-1.47786054124644	1.02572614054147	5.36882800727522	0.180139819132322	0.370370414375796	0.629957283395781	0.754798613423573	0.463221153846154	0.633557203384347	"Not significant"
"UBA1819"	1.37209598879298	0.374472733461715	2.08040188832367	0.374472733461715	-2.60787897077314	0.403041025071453	2.59396273662861	0.860900421412361	2.0127233753229	-6.22646589240372	-1.05756463342509	2.11190424175738	2.90959372727484	1.63693926945293	0.701379492276823	4.8244183157857	2.02271691260115	0.70802188417264	4.29291742033585	-2.27979930566566	2.81314472193907	-0.751475549611241	0.171540143978353	0.0376658882380023	0.176485388724324	0.031917735042735	0.152812591665688	"Not significant"
"UC5.1.2E3"	-4.54526856084404	-5.24541016086722	-2.33014506556672	-0.784840176749891	-0.820847521471094	-5.64264933115747	-6.32878979812753	-6.34913864434184	-6.77192492882082	-5.97029168296742	-5.83388630435456	-7.36916005954212	-7.71296049779892	-1.32815492147784	-5.49929265714202	0.8897901954253	-0.73744108737584	-5.68616766298684	0.521430562484691	-1.86961064286001	5.89555660333456	-0.291295177640498	0.346978610966909	0.453939749266263	0.60641126645072	0.414277389277389	0.582778702438943	"Not significant"
